id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,call_length,investment,period
3326,51,management,married,tertiary,cellular,307,no,no,0,uknown,244,0,0
3327,53,entrepreneur,married,NA,cellular,7,no,no,0,uknown,68,0,0
3328,30,blue-collar,married,secondary,cellular,658,yes,yes,0,uknown,212,0,0
3329,57,unemployed,married,NA,cellular,381,no,no,0,uknown,126,0,0
3330,32,management,single,secondary,cellular,138,yes,no,9,uknown,432,0,0
3331,34,management,single,tertiary,cellular,886,yes,no,0,uknown,104,0,0
3332,32,technician,single,secondary,cellular,39,no,no,0,uknown,175,0,0
3333,40,blue-collar,married,secondary,cellular,125,yes,no,1,low,119,0,0
3334,40,management,married,tertiary,NA,406,no,no,0,uknown,262,0,0
3335,32,management,divorced,tertiary,cellular,530,yes,no,3,low,131,0,0
3336,38,management,married,tertiary,cellular,691,yes,yes,0,uknown,79,0,0
3337,34,management,single,tertiary,cellular,1,yes,no,0,uknown,76,0,0
3338,22,student,single,secondary,cellular,310,yes,no,1,uknown,903,0,0
3339,39,management,married,tertiary,NA,0,yes,no,0,uknown,164,0,0
3340,43,technician,single,secondary,cellular,54,yes,no,0,uknown,62,0,0
3341,47,blue-collar,married,primary,cellular,0,no,no,0,uknown,494,0,0
3342,41,housemaid,single,secondary,cellular,231,no,no,0,uknown,76,0,0
3343,33,technician,married,secondary,cellular,399,yes,no,0,uknown,143,0,0
3344,46,management,married,secondary,cellular,0,no,no,0,uknown,1855,265.49,0
3345,45,services,married,NA,cellular,318,no,no,0,uknown,63,0,0
3346,27,admin.,married,tertiary,cellular,73,no,no,0,uknown,159,261.03,0
3347,30,blue-collar,single,secondary,NA,144,yes,no,0,uknown,202,0,0
3348,32,blue-collar,married,secondary,NA,564,yes,no,0,uknown,660,0,0
3349,27,admin.,married,secondary,cellular,3160,yes,no,1,low,209,0,0
3350,29,services,married,secondary,NA,11417,yes,no,0,uknown,272,0,0
3351,37,admin.,single,secondary,cellular,115,no,no,4,low,236,0,0
3352,57,retired,divorced,tertiary,cellular,3875,no,no,0,uknown,130,0,0
3353,31,services,single,secondary,cellular,183,yes,no,0,uknown,60,0,0
3354,47,admin.,divorced,secondary,cellular,0,no,no,0,uknown,335,0,0
3355,60,admin.,married,secondary,cellular,221,no,no,0,uknown,92,0,0
3356,57,retired,divorced,tertiary,NA,5253,no,no,0,uknown,235,0,0
3357,57,retired,married,secondary,cellular,6610,no,no,0,uknown,449,0,0
3358,28,blue-collar,married,secondary,cellular,255,yes,no,0,uknown,602,0,0
3359,33,housemaid,married,primary,cellular,1,yes,no,0,uknown,135,0,0
3360,45,admin.,married,secondary,telephone,2556,no,no,0,uknown,196,0,0
3361,48,management,single,tertiary,cellular,3713,yes,yes,0,uknown,157,0,0
3362,42,admin.,married,secondary,cellular,-728,yes,no,0,uknown,305,0,0
3363,41,management,married,secondary,NA,5585,no,no,0,uknown,772,0,0
3364,37,admin.,single,tertiary,cellular,224,yes,no,0,uknown,128,0,0
3365,32,admin.,divorced,tertiary,NA,-127,yes,no,0,uknown,288,0,0
3366,20,student,single,NA,cellular,457,no,no,0,uknown,214,0,0
3367,51,technician,married,primary,NA,1550,no,no,0,uknown,12,0,0
3368,31,management,single,tertiary,cellular,58,no,no,0,uknown,207,0,0
3369,28,technician,single,tertiary,cellular,230,yes,no,0,uknown,505,0,0
3370,34,blue-collar,married,secondary,cellular,649,yes,no,1,uknown,224,0,0
3371,34,blue-collar,single,secondary,NA,-96,yes,no,0,uknown,153,0,0
3372,38,management,divorced,tertiary,cellular,219,yes,no,0,uknown,478,0,0
3373,26,admin.,single,secondary,cellular,102,no,yes,0,uknown,658,68.08,0
3374,35,technician,single,secondary,cellular,161,yes,yes,0,uknown,175,0,0
3375,45,services,single,secondary,NA,359,yes,no,0,uknown,41,0,0
3376,39,services,married,tertiary,cellular,0,no,no,0,uknown,486,0,0
3377,40,services,married,secondary,cellular,949,yes,no,8,low,285,0,0
3378,30,services,single,secondary,cellular,0,yes,no,0,uknown,161,0,0
3379,26,blue-collar,single,secondary,cellular,834,no,no,0,uknown,90,0,0
3380,51,management,married,tertiary,NA,1355,yes,no,0,uknown,272,0,0
3381,41,services,married,secondary,NA,138,yes,no,0,uknown,136,0,0
3382,35,admin.,divorced,secondary,cellular,534,no,no,3,low,669,283.18,0
3383,32,services,single,secondary,cellular,441,no,yes,0,uknown,135,0,0
3384,43,entrepreneur,married,secondary,NA,0,no,no,0,uknown,1025,250.45,0
3385,46,technician,married,NA,cellular,3308,no,no,2,high,171,604.99,0
3386,50,technician,divorced,secondary,cellular,2910,no,yes,0,uknown,364,0,0
3387,50,management,divorced,tertiary,cellular,1270,yes,no,0,uknown,24,0,0
3388,38,technician,single,secondary,cellular,12926,yes,no,1,low,271,0,0
3389,56,technician,married,tertiary,NA,52,no,no,0,uknown,191,0,0
3390,37,blue-collar,married,primary,cellular,-106,yes,yes,0,uknown,690,0,0
3391,43,blue-collar,married,primary,NA,98,yes,no,0,uknown,235,0,0
3392,45,management,married,tertiary,cellular,273,yes,no,2,low,163,0,0
3393,34,technician,single,secondary,cellular,4676,no,no,0,uknown,248,0,0
3394,32,services,divorced,secondary,cellular,264,no,no,0,uknown,71,0,0
3395,49,entrepreneur,divorced,NA,cellular,-701,yes,no,0,uknown,988,253.14,0
3396,32,technician,married,secondary,NA,11697,yes,no,0,uknown,296,0,0
3397,39,management,divorced,tertiary,cellular,5988,yes,yes,0,uknown,225,0,0
3398,37,technician,married,secondary,NA,5729,yes,no,0,uknown,303,0,0
3399,31,management,single,tertiary,cellular,1836,yes,no,0,uknown,177,0,0
3400,32,services,single,NA,cellular,6145,yes,no,13,low,362,0,0
3401,59,management,married,tertiary,cellular,1881,no,no,0,uknown,456,0,0
3402,49,blue-collar,single,primary,cellular,48,no,no,0,uknown,433,0,0
3403,49,housemaid,married,tertiary,cellular,50,yes,yes,0,uknown,149,0,0
3404,47,blue-collar,married,primary,cellular,6150,yes,no,2,low,444,0,0
3405,59,self-employed,divorced,tertiary,cellular,2979,yes,no,0,uknown,118,0,0
3406,31,technician,married,secondary,NA,222,yes,no,0,uknown,251,0,0
3407,38,services,married,secondary,NA,434,yes,no,0,uknown,411,0,0
3408,39,technician,single,secondary,NA,1022,yes,no,0,uknown,1410,356.3,0
3409,31,technician,married,secondary,cellular,310,yes,no,0,uknown,228,0,0
3410,49,management,married,tertiary,cellular,1808,yes,no,1,high,205,604.19,0
3411,32,services,single,secondary,cellular,-402,yes,no,0,uknown,135,0,0
3412,40,technician,married,secondary,NA,59,yes,no,0,uknown,322,0,0
3413,58,blue-collar,married,primary,NA,0,yes,no,0,uknown,535,0,0
3414,36,technician,single,tertiary,NA,0,no,no,0,uknown,153,0,0
3415,46,entrepreneur,married,primary,NA,1757,yes,no,0,uknown,396,0,0
3416,40,admin.,divorced,secondary,cellular,2129,no,no,0,uknown,452,467.14,0
3417,42,self-employed,single,tertiary,cellular,580,no,no,0,uknown,393,0,0
3418,57,retired,married,tertiary,telephone,53,no,no,0,uknown,539,0,0
3419,42,self-employed,married,primary,NA,3717,no,no,0,uknown,235,0,0
3420,43,blue-collar,married,secondary,cellular,7973,yes,no,0,uknown,100,0,0
3421,52,admin.,single,NA,cellular,2227,no,no,0,uknown,242,464.48,0
3422,51,management,married,tertiary,cellular,257,yes,no,0,uknown,129,0,0
3423,43,services,married,secondary,NA,41,yes,yes,0,uknown,127,0,0
3424,31,management,married,tertiary,cellular,2984,no,no,0,uknown,343,0,0
3425,36,technician,married,secondary,cellular,-257,no,no,0,uknown,24,0,0
3426,34,services,married,secondary,cellular,1337,no,no,3,high,330,384.05,0
3427,38,unemployed,married,primary,telephone,311,no,no,0,uknown,80,0,0
3428,31,admin.,single,secondary,cellular,1129,yes,no,0,uknown,145,0,0
3429,58,management,married,tertiary,cellular,299,no,no,0,uknown,120,0,0
3430,28,management,single,tertiary,NA,204,yes,no,0,uknown,247,0,0
3431,51,management,divorced,tertiary,cellular,-256,yes,yes,0,uknown,97,0,0
3432,37,blue-collar,single,primary,NA,914,no,no,0,uknown,72,0,0
3433,29,technician,single,secondary,cellular,674,no,no,0,uknown,170,306.98,0
3434,36,management,single,tertiary,cellular,-155,yes,no,0,uknown,94,0,0
3435,37,technician,married,secondary,NA,3728,no,no,0,uknown,55,0,0
3436,48,admin.,married,secondary,telephone,3064,yes,no,0,uknown,159,0,0
3437,30,management,single,tertiary,cellular,4,no,no,0,uknown,51,0,0
3438,34,management,married,secondary,NA,1105,yes,yes,0,uknown,136,0,0
3439,30,blue-collar,single,secondary,NA,648,yes,yes,0,uknown,287,0,0
3440,30,management,single,tertiary,cellular,92,no,yes,0,uknown,110,0,0
3441,83,retired,married,tertiary,cellular,6236,no,no,0,uknown,283,0,0
3442,31,services,married,secondary,cellular,71,yes,no,0,uknown,740,0,0
3443,32,technician,married,secondary,NA,1247,yes,no,0,uknown,154,0,0
3444,46,technician,divorced,tertiary,NA,477,yes,no,0,uknown,114,0,0
3445,41,admin.,divorced,secondary,cellular,270,yes,no,1,low,143,0,0
3446,43,technician,married,secondary,NA,8541,yes,no,0,uknown,259,0,0
3447,55,entrepreneur,married,primary,NA,-24,yes,no,0,uknown,176,0,0
3448,56,retired,married,secondary,cellular,0,no,no,0,uknown,71,0,0
3449,32,technician,single,tertiary,cellular,471,no,no,0,uknown,67,0,0
3450,38,management,single,tertiary,cellular,1637,yes,no,0,uknown,150,0,0
3451,59,technician,divorced,secondary,NA,879,yes,no,0,uknown,228,0,0
3452,36,management,married,tertiary,NA,2823,no,no,0,uknown,411,0,0
3453,28,unemployed,single,secondary,cellular,-34,no,no,0,uknown,355,0,0
3454,60,retired,married,primary,NA,364,yes,no,0,uknown,631,0,0
3455,36,unemployed,single,primary,cellular,4148,no,no,0,uknown,193,0,0
3456,39,management,married,tertiary,cellular,218,no,no,0,uknown,97,0,0
3457,46,services,married,NA,cellular,72,yes,no,0,uknown,165,0,0
3458,61,housemaid,married,primary,cellular,2580,no,no,7,uknown,270,512.3,0
3459,37,blue-collar,married,secondary,NA,132,no,no,0,uknown,336,0,0
3460,44,unemployed,married,secondary,cellular,6178,no,no,0,uknown,213,0,0
3461,42,technician,divorced,secondary,NA,314,yes,no,0,uknown,234,251.82,0
3462,52,self-employed,married,secondary,telephone,371,yes,no,1,uknown,50,0,0
3463,48,blue-collar,married,secondary,NA,10724,no,no,0,uknown,238,0,0
3464,33,blue-collar,married,primary,NA,511,yes,no,0,uknown,304,0,0
3465,36,technician,married,secondary,cellular,196,yes,no,0,uknown,687,0,0
3466,31,management,single,tertiary,cellular,43,yes,no,0,uknown,297,0,0
3467,50,housemaid,divorced,primary,cellular,34,yes,no,0,uknown,160,0,0
3468,38,blue-collar,divorced,secondary,cellular,1344,yes,no,0,uknown,942,0,0
3469,42,entrepreneur,married,primary,cellular,66,yes,yes,0,uknown,139,0,0
3470,31,admin.,single,secondary,NA,6042,yes,no,0,uknown,228,0,0
3471,45,admin.,married,secondary,cellular,0,no,no,0,uknown,73,0,0
3472,37,management,single,tertiary,cellular,4543,yes,no,5,low,137,0,0
3473,32,services,divorced,secondary,cellular,453,yes,no,2,low,329,0,0
3474,48,unemployed,married,primary,NA,296,yes,no,0,uknown,164,0,0
3475,57,entrepreneur,married,secondary,cellular,1179,no,no,0,uknown,189,0,0
3476,44,blue-collar,married,primary,NA,-295,yes,no,0,uknown,303,0,0
3477,61,technician,married,secondary,cellular,1191,no,no,0,uknown,214,373.17,0
3478,49,services,married,secondary,cellular,702,no,yes,0,uknown,194,0,0
3479,37,blue-collar,married,secondary,cellular,3269,yes,yes,0,uknown,121,0,0
3480,51,technician,married,secondary,NA,330,yes,no,0,uknown,72,0,0
3481,34,technician,divorced,secondary,cellular,0,yes,yes,0,uknown,374,0,0
3482,26,blue-collar,single,primary,cellular,2363,no,yes,0,uknown,569,0,0
3483,32,blue-collar,single,primary,cellular,398,yes,no,0,uknown,209,0,0
3484,35,management,married,secondary,NA,97,yes,no,0,uknown,135,0,0
3485,40,admin.,married,secondary,cellular,0,yes,yes,0,uknown,145,0,0
3486,32,blue-collar,single,secondary,NA,-83,yes,no,0,uknown,116,0,0
3487,31,technician,single,secondary,NA,674,yes,yes,0,uknown,150,0,0
3488,57,management,married,tertiary,cellular,2266,no,no,0,uknown,306,0,0
3489,27,technician,single,tertiary,cellular,401,no,no,2,high,218,285.84,0
3490,44,housemaid,married,secondary,NA,192,no,no,0,uknown,232,0,0
3491,34,admin.,married,tertiary,cellular,457,no,no,0,uknown,144,0,0
3492,37,management,married,tertiary,cellular,-57,yes,no,0,uknown,37,0,0
3493,43,admin.,married,secondary,cellular,2576,yes,no,0,uknown,143,0,0
3494,33,technician,single,tertiary,cellular,176,no,no,0,uknown,112,0,0
3495,43,entrepreneur,married,tertiary,NA,-250,no,no,0,uknown,104,0,0
3496,44,admin.,married,secondary,cellular,0,yes,no,1,uknown,142,0,0
3497,48,technician,single,secondary,NA,479,no,no,0,uknown,148,0,0
3498,32,blue-collar,married,secondary,cellular,290,yes,no,0,uknown,150,0,0
3499,30,blue-collar,single,secondary,NA,99,yes,no,0,uknown,572,0,0
3500,44,services,married,secondary,NA,26,yes,no,0,uknown,119,0,0
3501,44,management,married,secondary,cellular,991,no,no,0,uknown,194,0,0
3502,46,blue-collar,married,secondary,cellular,15,yes,yes,3,low,46,0,0
3503,31,management,married,secondary,cellular,8629,yes,no,2,low,957,1970.27,0
3504,46,blue-collar,married,primary,cellular,1533,no,yes,0,uknown,168,0,0
3505,54,blue-collar,married,primary,cellular,466,no,no,0,uknown,297,0,0
3506,40,management,married,tertiary,cellular,-65,no,yes,0,uknown,65,0,0
3507,40,management,married,tertiary,NA,481,yes,no,0,uknown,198,0,0
3508,55,unemployed,divorced,secondary,NA,387,yes,no,0,uknown,918,44.75,0
3509,39,technician,married,tertiary,cellular,11766,yes,no,5,low,313,0,0
3510,31,services,single,tertiary,NA,1025,no,no,0,uknown,72,0,0
3511,37,technician,married,secondary,cellular,1309,yes,no,0,uknown,77,0,0
3512,46,blue-collar,divorced,secondary,cellular,931,no,yes,0,uknown,90,0,0
3513,32,admin.,married,secondary,cellular,393,yes,no,1,low,236,0,0
3514,27,blue-collar,married,secondary,cellular,102,no,yes,0,uknown,159,0,0
3515,33,admin.,married,tertiary,cellular,568,no,no,0,uknown,219,0,0
3516,39,housemaid,married,secondary,cellular,0,yes,no,0,uknown,218,0,0
3517,38,housemaid,married,primary,cellular,0,no,no,0,uknown,267,0,0
3518,22,technician,single,secondary,telephone,333,no,yes,0,uknown,129,0,0
3519,42,technician,divorced,secondary,cellular,-593,no,no,0,uknown,69,0,0
3520,36,technician,married,secondary,cellular,-355,yes,no,0,uknown,89,0,0
3521,33,technician,single,secondary,cellular,1769,yes,no,1,low,273,0,0
3522,35,management,divorced,tertiary,NA,538,yes,no,0,uknown,66,0,0
3523,37,blue-collar,married,secondary,NA,152,yes,no,0,uknown,159,0,0
3524,45,management,married,secondary,NA,21,yes,no,0,uknown,788,0,0
3525,57,retired,married,secondary,NA,156,no,yes,0,uknown,106,0,0
3526,30,blue-collar,married,primary,telephone,-199,yes,yes,0,uknown,207,0,0
3527,29,management,single,tertiary,cellular,266,no,no,1,low,176,0,0
3528,36,services,single,secondary,cellular,328,yes,no,0,uknown,194,0,0
3529,58,management,married,tertiary,cellular,37,no,no,0,uknown,236,0,0
3530,59,housemaid,married,secondary,cellular,454,no,no,0,uknown,162,0,0
3531,32,blue-collar,single,secondary,cellular,6337,yes,no,0,uknown,126,0,0
3532,38,technician,divorced,secondary,cellular,5733,yes,no,4,low,173,0,0
3533,34,admin.,single,secondary,cellular,296,no,no,4,low,68,0,0
3534,32,management,married,tertiary,cellular,3154,no,no,2,low,96,0,0
3535,45,blue-collar,married,secondary,cellular,13156,no,no,0,uknown,62,0,0
3536,33,blue-collar,married,primary,NA,2615,yes,no,0,uknown,143,0,0
3537,33,blue-collar,married,secondary,cellular,66,no,no,0,uknown,182,0,0
3538,29,management,single,tertiary,NA,617,yes,no,0,uknown,387,0,0
3539,52,blue-collar,married,secondary,cellular,2230,no,no,0,uknown,423,485.27,0
3540,34,blue-collar,single,secondary,cellular,-317,yes,no,1,uknown,518,0,0
3541,51,entrepreneur,divorced,tertiary,cellular,58,yes,no,1,uknown,93,0,0
3542,40,blue-collar,single,primary,telephone,2226,yes,no,0,uknown,7,0,0
3543,41,services,single,primary,cellular,5907,yes,no,0,uknown,6,0,0
3544,32,housemaid,married,secondary,cellular,30,yes,no,0,uknown,245,0,0
3545,46,management,married,tertiary,cellular,189,yes,no,0,uknown,111,0,0
3546,50,unemployed,married,secondary,NA,193,yes,no,0,uknown,305,0,0
3547,37,blue-collar,single,secondary,cellular,0,no,no,0,uknown,228,0,0
3548,42,housemaid,married,primary,cellular,1523,yes,yes,0,uknown,587,0,0
3549,28,services,married,secondary,NA,468,yes,yes,0,uknown,222,0,0
3550,48,management,married,tertiary,cellular,-10,no,no,0,uknown,144,0,0
3551,36,admin.,married,secondary,NA,0,no,no,0,uknown,117,0,0
3552,50,admin.,married,secondary,cellular,761,no,yes,0,uknown,273,0,0
3553,33,admin.,married,secondary,cellular,1077,yes,no,3,uknown,432,0,0
3554,30,management,married,secondary,cellular,850,no,no,0,uknown,507,421.85,0
3555,58,unemployed,married,tertiary,cellular,1798,yes,no,0,uknown,19,0,0
3556,36,services,divorced,secondary,cellular,3,yes,no,0,uknown,15,0,0
3557,47,admin.,married,secondary,NA,2354,yes,no,0,uknown,303,0,0
3558,42,management,married,tertiary,NA,477,yes,no,0,uknown,517,0,0
3559,27,student,single,tertiary,cellular,0,no,no,0,uknown,82,260.41,0
3560,41,management,single,secondary,cellular,911,no,no,0,uknown,292,0,0
3561,43,blue-collar,married,primary,cellular,197,yes,no,0,uknown,48,0,0
3562,53,management,single,secondary,cellular,5558,yes,no,3,low,81,0,0
3563,35,technician,divorced,tertiary,cellular,825,yes,no,0,uknown,273,0,0
3564,36,technician,married,NA,NA,88,yes,yes,0,uknown,124,0,0
3565,45,services,divorced,primary,NA,242,yes,no,0,uknown,336,0,0
3566,38,blue-collar,single,secondary,NA,519,yes,yes,0,uknown,13,0,0
3567,32,blue-collar,married,secondary,cellular,456,no,no,0,uknown,121,0,0
3568,31,student,single,secondary,cellular,735,no,no,1,uknown,88,0,0
3569,51,technician,divorced,secondary,cellular,43,no,no,0,uknown,220,0,0
3570,30,services,married,primary,cellular,997,yes,no,0,uknown,76,0,0
3571,31,services,married,secondary,cellular,1167,yes,yes,0,uknown,279,0,0
3572,40,blue-collar,married,secondary,cellular,750,yes,yes,1,low,340,0,0
3573,33,blue-collar,married,secondary,NA,463,yes,no,0,uknown,76,0,0
3574,57,housemaid,divorced,tertiary,cellular,3767,no,no,0,uknown,19,0,0
3575,33,management,single,tertiary,cellular,816,yes,no,2,low,383,409.74,0
3576,31,self-employed,married,secondary,cellular,581,yes,no,6,low,845,0,0
3577,43,management,married,tertiary,cellular,241,no,no,0,uknown,79,0,0
3578,21,services,single,secondary,NA,1903,yes,no,0,uknown,107,0,0
3579,34,management,married,tertiary,cellular,158,no,no,6,high,212,293.41,0
3580,40,blue-collar,married,secondary,cellular,992,yes,yes,0,uknown,297,0,0
3581,38,blue-collar,single,tertiary,NA,797,yes,no,0,uknown,124,0,0
3582,27,technician,single,secondary,cellular,1187,no,no,0,uknown,120,0,0
3583,45,admin.,married,secondary,cellular,857,yes,no,20,uknown,169,0,0
3584,51,retired,married,tertiary,cellular,580,no,no,0,uknown,694,52.55,0
3585,48,blue-collar,married,NA,telephone,279,yes,no,0,uknown,211,0,0
3586,46,entrepreneur,married,primary,NA,171,yes,no,0,uknown,52,0,0
3587,51,services,married,primary,cellular,0,no,no,0,uknown,121,0,0
3588,40,blue-collar,married,secondary,NA,61,yes,no,0,uknown,112,0,0
3589,49,admin.,married,secondary,NA,428,yes,no,0,uknown,50,0,0
3590,59,technician,married,primary,cellular,4198,no,no,10,high,309,650.83,0
3591,31,services,single,secondary,cellular,278,no,no,0,uknown,95,0,0
3592,34,services,married,secondary,NA,1414,yes,no,0,uknown,192,0,0
3593,39,services,married,secondary,NA,695,yes,no,0,uknown,429,0,0
3594,36,technician,married,NA,cellular,756,no,no,0,uknown,396,0,0
3595,52,technician,married,tertiary,cellular,3440,yes,no,1,low,124,0,0
3596,28,services,single,secondary,cellular,231,yes,yes,0,uknown,129,0,0
3597,43,technician,married,tertiary,cellular,788,no,yes,0,uknown,168,0,0
